name,description,exchange,industry,close,SMA30,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
CLF,Cleveland-Cliffs Inc.,NYSE,Steel,12.53,11.93,11.58,4.34,4.84,13854617.3,14015144.0,175609754.0,167200668.0,12.88,81,14.64,148,48.64,141,25.39,1.7,False,False,False
SITM,SiTime Corporation,NASDAQ,Semiconductors,633.72,612.73,598.46,5.11,6.21,574666.6,419776.13333333336,266020531.0,257210060.0,3.04,165,-11.04,286,83.96,74,25.32,0.95,False,False,False
NWL,Newell Brands Inc.,NASDAQ,Industrial Machinery,5.77,5.96,5.77,4.52,4.89,6252804.8,6614967.866666666,38168365.0,39405364.0,-0.69,190,11.82,163,64.39,103,25.17,0.01,False,False,False
QCOM,QUALCOMM Incorporated,NASDAQ,Semiconductors,198.27,171.31,168.91,4.57,4.46,17549832.3,12478104.033333333,2474033687.0,2137624002.0,21.7,39,-2.12,236,53.95,129,24.51,3.9,False,False,False
OMDA,"Omada Health, Inc.",NASDAQ,Internet Software/Services,21.37,22.62,22.23,4.93,5.2,1810509.1,1332254.0,28470268.0,30132921.0,-9.87,303,16.14,139,66.95,99,24.41,-0.75,False,False,False
VSAT,"ViaSat, Inc.",NASDAQ,Telecommunications Equipment,74.99,74.66,75.06,5.34,5.42,1832880.4,1689246.0666666667,126676563.0,126121645.0,-0.2,189,18.47,125,54.62,127,24.3,-0.02,False,False,False
KEEL,Keel Infrastructure Corp.,NASDAQ,Data Processing Services,4.15,3.46,3.71,6.1,7.55,35467274.7,38420866.833333336,159446597.0,133115497.0,18.57,47,-39.33,412,92.13,65,23.79,1.55,False,False,False
RIOT,"Riot Platforms, Inc.",NASDAQ,Information Technology Services,24.93,20.69,20.77,5.6,6.45,16079387.4,19567802.566666666,487825318.0,404763257.0,15.07,68,-12.8,296,68.11,95,23.46,3.11,False,False,False
CNXC,Concentrix Corporation,NASDAQ,Information Technology Services,30.51,27.78,26.56,5.98,6.21,1836240.5,1433706.2666666666,43742378.0,39827404.0,20.17,42,25.35,106,24.43,188,23.31,2.39,False,False,False
PAY,"Paymentus Holdings, Inc.",NYSE,Miscellaneous Commercial Services,32.3,37.45,35.89,4.76,5.34,930441.9,1068993.6333333333,34528494.0,40034168.0,-15.62,376,56.27,47,29.05,177,23.23,-1.87,False,False,False
BULL,Webull Corporation,NASDAQ,Packaged Software,8.09,8.71,8.21,5.96,6.36,14787851.8,17713472.666666668,143301994.0,154302060.0,-10.01,306,21.65,115,57.7,120,23.11,-0.23,False,False,False
UMAC,"Unusual Machines, Inc.",AMEX,Electronic Equipment/Instruments,24.03,25.26,23.57,6.48,8.19,2420355.2,3958975.433333333,95134180.0,100002400.0,-8.77,290,11.66,164,65.72,100,22.87,0.24,False,False,False
MARA,"MARA Holdings, Inc.",NASDAQ,Data Processing Services,13.63,11.08,11.23,6.1,6.85,52094334.0,50553483.43333333,689043979.0,560039915.0,16.5,58,-8.95,269,58.95,116,22.16,3.12,False,False,False
NCNO,"nCino, Inc.",NASDAQ,Packaged Software,19.67,21.36,20.07,4.28,4.66,2465559.6,2643378.9,51995263.0,56464336.0,-4.47,237,34.27,79,36.5,159,22.1,-0.43,False,False,False
SMCIP,"Super Micro Computer, Inc. - Depositary Shares Each Representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock",NASDAQ,Computer Processing Hardware,69.32,64.05,58.53,4.07,4.78,691092.8,700177.9,48536332.0,44845694.0,10.17,93,19.07,123,36.59,158,21.94,3.86,False,False,False
DUOL,"Duolingo, Inc.",NASDAQ,Packaged Software,147.71,145.72,139.93,4.79,5.16,1153011.6,1172459.0333333334,173183924.0,170853857.0,0.85,182,11.1,167,51.11,135,21.02,1.08,False,False,False
GEO,Geo Group Inc (The) REIT,NYSE,Miscellaneous Commercial Services,29.74,31.45,31.12,4.03,4.09,2346256.5,2269078.966666667,67482408.0,71358752.0,-7.06,271,-0.83,225,70.53,92,20.88,-1.08,False,False,False
IBRX,"ImmunityBio, Inc.",NASDAQ,Pharmaceuticals: Major,9.29,8.05,7.78,5.46,5.6,12887604.6,9201901.666666666,85485666.0,74090645.0,18.34,48,26.57,102,17.59,218,20.84,3.46,False,False,False
FDS,FactSet Research Systems Inc.,NYSE,Financial Publishing/Services,276.42,289.55,279.63,4.12,4.34,906412.3,862480.9333333333,238406980.0,249733079.0,-7.42,277,25.99,105,42.68,150,20.42,-0.26,False,False,False
SNAP,Snap Inc.,NYSE,Packaged Software,5.62,5.48,5.22,4.92,5.07,35728955.6,35691618.733333334,200586897.0,195732837.0,7.05,123,26.58,101,27.16,180,20.26,1.51,False,False,False
VOYG,"Voyager Technologies, Inc.",NYSE,Information Technology Services,37.53,36.7,33.61,5.63,6.14,1616036.4,1409585.9666666666,52901761.0,51734154.0,-3.37,222,13.21,155,49.58,139,19.81,1.9,False,False,False
FSLY,"Fastly, Inc.",NASDAQ,Information Technology Services,26.08,24.38,23.36,8.26,8.62,7815293.8,5748793.4,149928532.0,140178578.0,13.34,79,57.2,45,-11.59,323,19.65,1.35,False,False,False
GRML,Greenland Mines Ltd,NASDAQ,Miscellaneous Commercial Services,14.15,6.68,7.93,7.79,13.8,32579368.8,11331989.752666665,160347655.0,75731688.0,70.48,3,8.85,177,-20.51,364,19.61,5.68,True,False,False
SANM,Sanmina Corporation,NASDAQ,Electronic Production Equipment,215.77,199.73,199.79,4.43,4.97,554331.5,581452.4666666667,125459999.0,116135439.0,11.69,87,-12.36,293,58.85,117,19.39,1.61,False,False,False
PTRN,Pattern Group Inc. - Series A,NASDAQ,Advertising/Marketing Services,20.41,20.63,22.22,4.09,4.84,1877880.6,1575057.4333333333,32146922.0,32495010.0,0.34,185,-4.76,247,62.5,108,19.36,-1.69,False,False,False
AUR,"Aurora Innovation, Inc.",NASDAQ,Packaged Software,6.46,6.28,6.32,4.94,5.26,32769075.2,31386056.633333333,202753926.0,197172439.0,4.87,139,1.02,213,51.64,133,19.18,0.41,False,False,False
VKTX,"Viking Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,40.85,33.09,33.83,4.26,5.5,6426130.4,3316365.3,135473523.0,109725262.0,17.42,53,14.65,147,25.4,185,19.16,3.77,False,False,False
VICR,Vicor Corporation,NASDAQ,Electronic Components,268.34,204.76,210.88,5.05,6.58,1020707.2,882482.9666666667,236805479.0,180695153.0,27.14,25,-19.87,334,49.91,137,19.06,4.14,False,False,False
CLSK,"CleanSpark, Inc.",NASDAQ,Data Processing Services,15.14,12.6,13.07,5.94,6.48,18513791.9,18851203.7,285407224.0,237569153.0,15.18,67,-13.98,304,55.76,122,18.99,2.44,False,False,False
NAVN,"Navan, Inc.",NASDAQ,Packaged Software,20.96,26.45,26.4,5.72,6.73,7018197.4,3836452.2,80431220.0,101465209.0,-27.1,433,-2.44,237,86.19,71,18.88,-3.06,False,False,False
CXW,"CoreCivic, Inc.",NYSE,Miscellaneous Commercial Services,31.47,33.7,32.68,4.77,4.78,2276810.4,1876213.7666666666,59044447.0,63220274.0,-6.62,262,4.83,195,58.22,119,18.81,-0.78,False,False,False
EAT,"Brinker International, Inc.",NYSE,Restaurants,206.81,226.31,216.95,4.25,4.7,2024716.1,1336029.3,276304220.0,302351001.0,-11.36,332,25.09,108,42.25,151,18.66,-1.0,False,False,False
INOD,Innodata Inc.,NASDAQ,Data Processing Services,69.97,58.5,60.01,4.47,5.59,1432656.0,1219155.9666666666,85304343.0,71325297.0,9.79,98,-19.45,329,64.64,102,18.32,2.97,False,False,False
HIVE,HIVE Digital Technologies Ltd,NASDAQ,Information Technology Services,3.54,2.97,2.95,4.95,5.92,12787882.199999994,20669769.766666666,73170985.0,61296202.0,9.26,101,-24.03,352,69.38,94,18.2,3.35,False,False,False
AFRM,"Affirm Holdings, Inc.",NASDAQ,Finance/Rental/Leasing,71.77,73.9,74.49,4.28,4.86,4192126.8,5006760.833333333,359335225.0,369991281.0,-5.33,243,-1.36,232,61.06,113,18.12,-0.75,False,False,False
GKOS,Glaukos Corporation,NYSE,Medical Specialties,159.86,177.67,171.27,4.33,4.21,838266.5,710005.7666666667,113501522.0,126145068.0,-13.59,355,20.13,120,47.32,145,17.96,-1.58,False,False,False
SG,"Sweetgreen, Inc.",NYSE,Restaurants,7.67,6.7,6.52,5.55,5.74,5392257.7,5082753.966666667,38984723.0,34034121.0,16.04,59,-9.98,276,47.5,144,17.85,3.06,False,False,False
SIG,Signet Jewelers Limited,NYSE,Specialty Stores,100.42,90.18,91.35,4.22,4.28,1532057.6,980522.7666666667,98464096.0,88422889.0,22.67,37,17.89,131,12.88,228,17.82,2.32,False,False,False
KSS,Kohl's Corporation,NYSE,Department Stores,18.27,18.02,18.24,4.53,5.1,3708633.9,4382423.7,80066881.0,78975657.0,4.34,143,3.57,200,45.12,148,17.68,0.04,False,False,False
IT,"Gartner, Inc.",NYSE,Internet Software/Services,178.75,187.68,174.45,4.52,4.85,1202805.2,1216802.2,217503393.0,228368220.0,-7.45,278,40.85,66,19.06,215,17.48,0.51,False,False,False
COIN,"Coinbase Global, Inc.",NASDAQ,Investment Banks/Brokers,201.07,175.01,168.37,4.89,6.06,11806653.0,10554456.966666667,2122184662.0,1847184768.0,11.67,88,27.02,99,13.6,227,17.43,3.2,False,False,False
SGRY,"Surgery Partners, Inc.",NASDAQ,Hospital/Nursing Management,15.8,14.2,14.8,4.72,5.04,2878330.9,2685563.2333333334,42431899.0,38136788.0,12.06,83,8.52,180,31.34,172,17.3,1.34,False,False,False
GDDY,GoDaddy Inc.,NYSE,Data Processing Services,98.24,97.98,95.97,4.44,4.76,2441231.0,2030098.2333333334,199436850.0,198915115.0,0.87,180,29.86,95,20.84,203,17.19,0.5,False,False,False
FIGR,"Figure Technology Solutions, Inc.",NASDAQ,Finance/Rental/Leasing,37.11,35.45,32.69,6.85,6.9,5111421.6,4971818.666666667,184504191.0,176241028.0,0.27,186,33.18,81,17.36,219,16.94,1.96,False,False,False
WAY,Waystar Holding Corp.,NASDAQ,Packaged Software,25.63,25.09,24.14,4.06,4.37,2472605.0,2261387.566666667,57959363.0,56739722.0,3.77,157,39.75,67,7.15,248,16.89,1.41,False,False,False
PBLS,"Parabilis Medicines, Inc.",NASDAQ,Pharmaceuticals: Major,38.17,38.56,36.03,7.37,7.46,1619491.7,795427.5666666667,30361470.0,30669831.0,-3.15,214,39.0,69,14.45,225,16.77,0.8,False,False,False
ACHC,"Acadia Healthcare Company, Inc.",NASDAQ,Medical/Nursing Services,29.37,28.75,30.13,4.18,4.67,1449134.7,1510811.7,44372540.0,43435333.0,8.1,113,19.24,122,21.87,198,16.4,-0.54,False,False,False
CCC,CCC Intelligent Solutions Holdings Inc.,NASDAQ,Packaged Software,6.57,7.05,6.71,4.81,4.76,14384582.4,10901768.4,71624618.0,76890173.0,-11.34,331,50.34,55,10.05,241,16.35,-0.43,False,False,False
AI,"C3.ai, Inc.",NYSE,Packaged Software,10.85,10.41,9.9,4.6,4.57,4945970.3,5234110.466666667,56790099.0,54478366.0,4.03,152,11.63,165,32.8,167,16.15,2.1,False,False,False
EXK,Endeavour Silver Corporation,NYSE,Precious Metals,10.51,10.56,9.6,4.52,5.48,7598120.0,8707646.066666666,91517360.0,91984670.0,-7.32,274,36.49,75,18.76,217,15.98,1.74,False,False,False
LITE,Lumentum Holdings Inc.,NASDAQ,Electrical Products,945.67,900.42,848.37,6.0,7.01,4941527.5,4772139.3,4512868972.0,4296920920.0,5.24,138,14.63,149,26.96,181,15.61,1.64,False,False,False
BTDR,Bitdeer Technologies Group,NASDAQ,Data Processing Services,13.1,10.96,11.03,6.03,7.22,9771209.3,13000095.766666668,170301255.0,142442049.0,18.07,49,-27.9,372,55.4,124,15.19,2.6,False,False,False
VSH,"Vishay Intertechnology, Inc.",NYSE,Electronic Production Equipment,33.14,31.96,33.76,4.3,5.56,2987836.5,3498379.033333333,115936281.0,111797699.0,3.77,156,-43.36,426,84.83,72,15.08,-0.33,False,False,False
CDE,"Coeur Mining, Inc.",NYSE,Precious Metals,20.49,20.3,18.43,4.22,5.11,33145714.0,35732227.2,732153335.0,725495230.0,-5.78,248,31.6,85,19.27,213,15.03,2.19,False,False,False
FLEX,Flex Ltd.,NASDAQ,Electronic Production Equipment,114.45,113.1,116.06,4.03,4.8,3541908.7000000016,3102867.166666658,355123147.0,350935311.0,1.79,172,-24.6,357,67.06,98,14.75,-0.29,False,False,False
IOT,Samsara Inc.,NYSE,Packaged Software,38.26,39.73,38.63,6.08,5.89,6934347.9,6753217.333333333,258378095.0,268323333.0,-1.9,202,23.3,112,21.08,202,14.16,-0.16,False,False,False
CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,Restaurants,45.48,53.22,53.89,4.75,5.03,1130802.3,866781.5666666667,39421226.0,46130548.0,-17.83,400,-3.56,241,63.83,105,14.15,-3.1,False,False,False
CRML,Critical Metals Corp.,NASDAQ,Precious Metals,8.54,7.02,6.77,5.89,8.53,12809000.3,9388982.466666667,80181910.0,65945083.0,42.33,10,-10.58,282,10.19,240,13.98,3.06,True,False,False
ARXS,"Arxis, Inc.",NASDAQ,Aerospace & Defense,51.02,53.26,51.15,4.6,4.95,971145.0,686926.0,35046965.0,36585679.0,-5.83,249,13.28,153,34.26,163,13.9,-0.05,False,False,False
CRDO,Credo Technology Group Holding Ltd,NASDAQ,Information Technology Services,192.56,206.45,211.36,4.99,7.25,8746966.3,7434520.7,1431591306.0,1534861755.0,-17.37,397,-31.51,392,90.05,67,13.72,-1.23,False,False,False
ACMR,"ACM Research, Inc.",NASDAQ,Industrial Machinery,75.8,75.06,78.16,4.75,6.32,1034233.3,914865.6000000016,69346812.0,68666000.0,-4.79,239,-25.66,361,71.3,91,13.62,-0.48,False,False,False
CLS,"Celestica, Inc.",NYSE,Electronic Components,356.09,318.51,323.33,4.85,5.44,2065783.9,2246321.3333333335,799892564.0,715477305.0,16.9,54,1.45,211,21.63,200,13.33,1.86,False,False,False
TARS,"Tarsus Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,77.08,75.95,69.51,4.87,4.02,562282.7,732242.7333333333,56441270.0,55610296.0,7.47,117,16.08,140,16.22,223,13.26,2.71,False,False,False
MNDY,monday.com Ltd.,NASDAQ,Packaged Software,84.95,90.99,88.02,6.03,6.5,1247034.5,1230020.0,104490199.0,111919930.0,-6.44,256,21.79,114,23.92,192,13.09,-0.54,False,False,False
TDW,Tidewater Inc.,NYSE,Marine Shipping,87.16,92.24,86.3,4.25,4.05,636684.2,613007.7,53429751.0,56545669.0,-10.01,305,35.62,77,12.67,229,12.76,0.25,False,False,False
ARQT,"Arcutis Biotherapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,27.78,25.04,25.92,4.56,4.63,4652998.2,2715715.3,75442571.0,67994722.0,8.98,105,4.99,194,23.36,194,12.44,1.55,False,False,False
HIMS,"Hims & Hers Health, Inc.",NYSE,Medical/Nursing Services,30.43,29.23,30.01,4.26,5.61,9317734.9,11261380.866666667,342683820.0,329155148.0,-3.92,230,-6.66,256,47.86,143,12.43,0.25,False,False,False
PATH,"UiPath, Inc.",NYSE,Packaged Software,13.25,15.66,14.42,6.42,6.5,53650794.2,63685564.2,843833726.0,997146107.0,-16.4,383,30.41,90,21.67,199,11.89,-1.24,False,False,False
BRZE,"Braze, Inc.",NASDAQ,Internet Software/Services,25.52,28.97,27.5,5.37,6.21,3135152.5,2866997.8,73165784.0,83070306.0,-16.44,384,32.5,83,17.12,221,11.06,-1.16,False,False,False
DSGX,The Descartes Systems Group Inc.,NASDAQ,Packaged Software,78.86,78.02,76.46,4.01,3.78,896004.9,690619.5666666667,54462259.0,53884326.0,1.12,178,17.3,132,12.58,230,10.33,0.83,False,False,False
AXGN,"Axogen, Inc.",NASDAQ,Medical Specialties,44.54,47.68,45.38,5.43,5.4,1697626.2,1106981.5333333334,49304957.0,52782540.0,-4.22,233,-0.69,223,35.38,162,10.16,-0.34,False,False,False
WDC,Western Digital Corporation,NASDAQ,Computer Peripherals,464.6,458.26,477.2,4.99,6.2,7315293.3,6728470.166666661,3126047239.0,3083390981.0,-2.65,210,-29.44,384,62.0,110,9.97,-0.43,False,False,False
HL,Hecla Mining Company,NYSE,Precious Metals,19.03,19.6,17.86,4.52,5.42,39151329.0,36361982.166666664,691968521.0,712864540.0,-10.78,323,31.97,84,8.56,245,9.91,1.2,False,False,False
SEZL,Sezzle Inc.,NASDAQ,Packaged Software,110.0,120.33,137.6,4.7,6.06,489712.3,513802.6666666667,56518293.0,61825704.0,-6.46,258,-27.58,371,62.67,107,9.54,-3.31,False,False,False
GLXY,Galaxy Digital Inc.,NASDAQ,Investment Banks/Brokers,27.17,23.68,23.02,5.86,6.6,5342628.2,5748218.633333334,156179100.0,136127398.0,12.04,85,-13.75,303,30.12,174,9.47,2.73,False,False,False
AGCO,AGCO Corporation,NYSE,Trucks/Construction/Farm Machinery,120.65,114.7,113.4,4.0,3.62,1109532.9,1155661.5666666667,139430568.0,132549759.0,15.3,64,8.57,179,3.63,260,9.17,1.76,False,False,False
INFQ,"Infleqtion, Inc.",NYSE,Computer Processing Hardware,14.06,13.08,11.89,5.43,6.49,8661429.4,9364720.833333334,131667975.0,122484305.0,10.97,89,-9.78,275,24.65,187,8.61,2.81,False,False,False
RDW,Redwire Corporation,NYSE,Aerospace & Defense,11.76,11.53,10.77,5.53,6.42,13914503.1,12937776.3,152148249.0,149163936.0,-2.0,203,-4.31,245,32.13,169,8.61,1.43,False,False,False
CRCL,"Circle Internet Group, Inc.",NYSE,Packaged Software,94.59,87.21,77.91,6.38,7.21,16743987.4,15790517.233333332,1493625025.0,1377017319.0,7.51,116,25.12,107,-7.18,302,8.48,2.97,False,False,False
HRI,Herc Holdings Inc.,NYSE,Finance/Rental/Leasing,144.07,151.86,153.67,4.77,5.1,1174277.7,660436.7,95149115.0,100292817.0,-12.2,344,-0.24,221,37.27,157,8.28,-1.22,False,False,False
RBLX,Roblox Corporation,NYSE,Packaged Software,49.87,42.15,43.7,4.36,4.85,9409956.9,10615013.4,529370718.0,447408661.0,28.73,23,6.11,188,-10.14,319,8.23,2.91,True,False,False
BSP,Bending Spoons S.p.A.,NASDAQ,Packaged Software,36.17,40.96,39.1,6.51,7.92,2462897.0,1879121.3666666667,67967820.0,76976954.0,-9.42,299,16.68,137,16.68,222,7.98,-0.95,False,False,False
CCXI,Churchill Capital Corp. XI Class A,NASDAQ,Financial Conglomerates,13.14,14.01,14.37,5.2,6.45,2557320.7,2406714.3666666667,31624227.0,33719673.0,-9.38,298,3.96,198,29.33,176,7.97,-1.33,False,False,False
AG,First Majestic Silver Corp.,NYSE,Precious Metals,20.32,20.11,18.67,4.22,5.16,9405199.7,9588533.366666667,194838998.0,192819014.0,-7.21,272,28.61,97,1.6,267,7.66,1.71,False,False,False
DIOD,Diodes Incorporated,NASDAQ,Semiconductors,95.94,93.53,91.95,4.24,5.13,567540.4,657999.7666666667,63128498.0,61543047.0,4.11,150,-14.41,307,32.94,166,7.55,0.85,False,False,False
AXTI,AXT Inc,NASDAQ,Electronic Production Equipment,77.79,68.82,64.01,6.84,8.98,9403924.4,9360573.366666667,728159002.0,644163457.0,3.14,163,0.06,220,19.35,212,7.52,2.4,False,False,False
GWRE,"Guidewire Software, Inc.",NYSE,Information Technology Services,150.46,172.09,164.01,4.88,5.76,1541499.1,1478001.2666666666,222380071.0,254346775.0,-17.32,395,37.91,72,1.52,268,7.37,-1.44,False,False,False
RELY,"Remitly Global, Inc.",NASDAQ,Miscellaneous Commercial Services,21.28,24.57,24.25,5.03,4.97,4614181.5,3770071.2666666666,80227117.0,92614942.0,-14.05,359,3.91,199,32.09,170,7.31,-2.47,False,False,False
OCTV,Octave Intelligence plc,NASDAQ,Packaged Software,19.37,18.78,18.3,4.13,4.5,4120437.5,3109074.1666666665,60222767.0,58391004.0,7.61,115,18.11,130,-4.82,296,6.97,1.3,False,False,False
FIVE,"Five Below, Inc.",NASDAQ,Discount Stores,232.28,243.65,230.96,4.69,4.2,1178465.1,1193971.9333333333,277335801.0,290915639.0,-3.16,215,23.51,110,0.31,274,6.89,0.14,False,False,False
TSEM,Tower Semiconductor Ltd.,NASDAQ,Semiconductors,236.61,222.51,226.72,4.09,5.71,2368997.4,1691356.0,400191743.0,376351235.0,4.26,146,-15.11,309,30.93,173,6.69,0.76,False,False,False
IREN,IREN Limited,NASDAQ,Data Processing Services,48.57,42.57,40.69,5.77,6.3,35871054.1,43110261.3,2093701572.0,1835061847.0,10.38,92,-10.22,279,19.4,211,6.52,3.07,False,False,False
MOS,Mosaic Company (The),NYSE,Chemicals: Agricultural,24.73,24.15,23.56,4.36,4.45,8525189.8,8221254.7,203311629.0,198559744.0,4.04,151,18.16,128,-2.64,285,6.52,1.12,False,False,False
AMBA,"Ambarella, Inc.",NASDAQ,Semiconductors,67.06,70.51,71.86,5.9,6.09,1840020.6,1524042.8333333333,102202312.0,107467372.0,-8.49,289,2.29,207,25.72,184,6.51,-1.1,False,False,False
EXPE,"Expedia Group, Inc.",NASDAQ,Other Consumer Services,280.7,306.92,298.33,4.29,4.43,2446168.0,1831422.4666666666,514080286.0,562094384.0,-14.54,364,12.98,157,20.48,208,6.31,-1.33,False,False,False
BTBT,"Bit Digital, Inc.",NASDAQ,Miscellaneous Commercial Services,1.86,1.55,1.5,6.37,6.95,28858773.1,32237237.5,59961262.0,49865634.0,12.05,84,-13.29,298,20.0,210,6.25,3.48,False,False,False
SPCX,Space Exploration Technologies Corp,NASDAQ,Specialty Telecommunications,154.72,144.57,135.07,4.41,4.68,112714391.8,93485611.86666666,14464093868.0,13515557688.0,15.19,65,0.34,218,3.15,263,6.23,3.11,False,False,False
SRPT,"Sarepta Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,20.81,20.14,18.62,6.25,6.17,2824909.9,2987882.3,62177831.0,60169974.0,7.32,120,20.57,118,-10.11,317,5.93,1.91,False,False,False
M,Macy's Inc,NYSE,Department Stores,22.78,22.58,23.36,4.05,3.84,8295667.1,6305374.633333334,143636434.0,142356443.0,-1.3,198,-6.1,253,24.34,189,5.65,-0.65,False,False,False
WOLF,"Wolfspeed, Inc.",NYSE,Semiconductors,27.99,27.4,27.43,6.41,8.22,2377462.5000001146,3237650.500000022,90621837.0,88714861.0,4.21,148,-41.88,420,54.56,128,5.63,0.25,False,False,False
FORM,"FormFactor, Inc.",NASDAQ,Semiconductors,126.01,112.84,111.0,4.25,5.91,1204948.0,1120930.4666666666,141248448.0,126482992.0,7.07,122,-11.14,287,20.55,207,5.5,2.29,False,False,False
VCYT,"Veracyte, Inc.",NASDAQ,Medical Specialties,43.36,42.51,46.99,4.9,5.06,1479586.9,1322377.7,57338297.0,56218023.0,2.8,167,-20.37,335,33.46,164,5.3,-1.52,False,False,False
HP,"Helmerich & Payne, Inc.",NYSE,Contract Drilling,39.79,43.25,39.85,4.1,3.99,1179115.8,1289572.0666666667,51312073.0,55777431.0,-10.24,310,14.83,145,9.43,242,4.68,-0.04,False,False,False
GENI,Genius Sports Limited,NYSE,Internet Software/Services,6.08,7.31,7.19,6.56,7.32,7330404.0,5441994.6,33087327.0,39768283.0,-24.0,427,4.47,196,33.04,165,4.5,-2.11,False,False,False
SEI,"Solaris Energy Infrastructure, Inc.",NYSE,Oilfield Services/Equipment,65.67,59.48,58.69,5.46,6.56,3259800.9,2692790.7,176835565.0,160177064.0,19.4,46,-14.13,305,8.12,246,4.46,1.81,False,False,False
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",NASDAQ,Department Stores,82.48,75.54,73.7,4.33,4.27,1753175.6,1743391.7,143794947.0,131693194.0,9.8,96,12.89,158,-9.37,314,4.44,2.79,False,False,False
PSKY,Paramount Skydance Corporation,NASDAQ,Cable/Satellite TV,10.11,10.49,9.72,5.52,5.4,29436060.1,16697724.733333332,168813997.0,175089559.0,-2.51,209,4.33,197,10.37,239,4.07,0.74,False,False,False
RDDT,"Reddit, Inc.",NYSE,Internet Software/Services,155.67,155.63,162.15,4.91,5.31,5557607.1,6544454.133333334,1018775175.0,1018533030.0,2.56,170,-5.48,250,14.89,224,3.99,-0.75,False,False,False
ASM,Avino Silver & Gold Mines Ltd.,AMEX,Precious Metals,6.49,7.05,6.59,5.33,6.06,3774130.8,4264233.8,27674877.0,30058584.0,-17.32,396,16.52,138,12.48,231,3.89,-0.25,False,False,False
POET,POET Technologies Inc.,NASDAQ,Electrical Products,8.17,8.04,7.92,4.89,6.35,8108771.0,9078615.1333333,74172286.0,73016275.0,-1.57,199,-24.42,356,37.54,156,3.85,0.5,False,False,False
HUBS,"HubSpot, Inc.",NYSE,Packaged Software,217.88,236.01,231.08,5.69,6.54,2203493.3,1681714.2333333334,366411897.0,396902497.0,-8.33,287,27.42,98,-8.06,307,3.67,-0.87,False,False,False
ATI,ATI Inc.,NYSE,Other Metals/Minerals,186.56,207.3,203.1,4.27,4.49,1762342.8,1827909.0,341014703.0,378924926.0,-11.55,334,-5.4,249,27.43,179,3.49,-1.81,False,False,False
GOLD,"Gold.com, Inc.",NYSE,Investment Banks/Brokers,44.65,45.45,43.57,5.52,5.32,755192.2,670859.9,29953895.0,30488570.0,-4.29,234,7.85,183,5.56,253,3.04,0.47,False,False,False
SHLS,"Shoals Technologies Group, Inc.",NASDAQ,Semiconductors,8.15,7.44,8.26,5.41,6.19,4546624.8,4616090.433333334,37621137.0,34329095.0,9.25,102,-21.33,340,20.56,206,2.83,-0.21,False,False,False
RXO,"RXO, Inc.",NYSE,Packaged Software,19.79,21.05,22.44,4.95,5.57,1950108.6,1584633.1,31359889.0,33360224.0,-9.59,301,-22.18,344,39.76,153,2.66,-2.12,False,False,False
ACHR,Archer Aviation Inc.,NYSE,Aerospace & Defense,5.69,5.89,5.54,4.46,5.53,26373337.8,30406947.1,173015529.0,179025969.0,-7.4,276,9.21,175,6.16,251,2.66,0.5,False,False,False
LYFT,"Lyft, Inc.",NASDAQ,Other Transportation,14.9,16.58,16.25,4.02,4.24,10620246.7,10249698.1,152720502.0,169974160.0,-14.61,365,7.43,184,13.83,226,2.21,-1.96,False,False,False
AKAM,"Akamai Technologies, Inc.",NASDAQ,Data Processing Services,118.34,110.81,113.72,4.31,4.65,3801329.5,3164175.4,374448517.0,350631769.0,7.33,119,-0.76,224,-0.04,275,2.17,0.87,False,False,False
MMYT,MakeMyTrip Limited,NASDAQ,Internet Software/Services,48.34,55.57,55.82,4.37,4.44,916040.8,574034.2,27748813.0,31897741.0,-21.75,421,3.4,201,24.75,186,2.13,-3.01,False,False,False
OWL,Blue Owl Capital Inc.,NYSE,Investment Managers,9.88,11.32,10.87,4.14,4.16,16559382.1,18204097.0,179856478.0,206003630.0,-14.53,363,10.39,170,10.51,238,2.12,-2.18,False,False,False
CF,"CF Industries Holdings, Inc.",NYSE,Chemicals: Agricultural,120.59,127.98,125.38,4.4,4.5,2845753.000000006,2693956.7666666824,324864246.0,344782465.0,-5.37,244,18.12,129,-7.32,303,1.81,-0.85,False,False,False
PTEN,"Patterson-UTI Energy, Inc.",NASDAQ,Oil & Gas Production,11.14,12.12,11.28,4.4,4.71,8933924.4,7982248.9,88922253.0,96720910.0,-9.65,302,12.87,159,1.74,266,1.65,-0.26,False,False,False
PEGA,Pegasystems Inc.,NASDAQ,Information Technology Services,34.7,35.08,33.26,4.12,4.29,2495122.9,2184457.7666666666,75811607.0,76632963.0,3.72,158,16.85,135,-15.76,342,1.6,1.01,False,False,False
